0,156.25,312.5,625,1250,2500,5000,10000,20000,40000
0,29.29688,58.59375,117.1875,234.375,468.75,937.5,1875,3750,7500
0,19.53125,39.0625,78.125,156.25,312.5,625,1250,2500,5000
0,15.625,31.25,62.5,125,250,500,1000,2000,4000
0,19.53125,39.0625,78.125,156.25,312.5,625,1250,2500,5000
0,31.25,62.5,125,250,500,1000,2000,4000,8000
